contact_id,group,num_send,num_open,num_click,sales_amount
7537,treatment,2,0,0,0
7538,treatment,0,0,0,0
7539,treatment,3,0,0,0
7540,treatment,4,1,1,0
7541,control,3,0,0,0
7542,treatment,3,0,0,0
7543,treatment,0,0,0,0
7544,treatment,3,0,0,0
7545,treatment,0,0,0,0
7546,control,2,0,0,0
7547,treatment,3,0,0,0
7548,treatment,3,0,0,0
7549,treatment,0,0,0,0
7550,treatment,3,0,0,0
7551,treatment,0,0,0,0
7552,treatment,1,0,0,0
7553,treatment,0,0,0,0
7554,treatment,0,0,0,0
7555,treatment,3,0,0,0
7556,treatment,3,0,0,0
7557,treatment,1,0,0,0
7558,treatment,3,0,0,0
7559,treatment,3,0,0,0
7560,treatment,0,0,0,0
7561,treatment,3,0,0,0
7562,treatment,0,0,0,0
7563,treatment,1,0,0,0
7564,treatment,3,1,0,0
7565,treatment,0,0,0,0
7566,treatment,0,0,0,0
7567,treatment,1,0,0,0
7568,treatment,3,0,0,0
7569,treatment,3,3,0,0
7570,treatment,0,0,0,0
7571,treatment,3,0,0,0
7572,control,2,0,0,0
7573,treatment,3,0,0,0
7574,treatment,0,0,0,0
7575,treatment,2,0,0,0
7576,treatment,0,0,0,0
7577,control,0,0,0,0
7578,treatment,2,0,0,0
7579,treatment,0,0,0,0
7580,treatment,3,0,0,0
7581,treatment,2,1,0,0
7582,treatment,0,0,0,0
7583,treatment,1,0,0,0
7584,treatment,0,0,0,0
7585,treatment,0,0,0,0
7586,treatment,3,0,0,0
7587,treatment,3,1,0,0
7588,treatment,3,0,0,0
7589,treatment,0,0,0,0
7590,treatment,3,0,0,0
7591,treatment,3,0,0,0
7592,treatment,0,0,0,0
7593,treatment,3,0,0,0
7594,treatment,3,0,0,0
7595,control,0,0,0,0
7596,treatment,0,0,0,0
7597,treatment,3,0,0,0
7598,treatment,3,0,0,0
7599,control,0,0,0,0
7600,treatment,3,0,0,0
7601,treatment,3,0,0,0
7602,treatment,3,3,0,0
7603,control,3,0,0,0
7604,treatment,3,0,0,0
7605,treatment,3,0,0,0
7606,treatment,0,0,0,0
7607,treatment,3,0,0,0
7608,treatment,3,2,0,0
7609,treatment,3,0,0,0
7610,treatment,0,0,0,0
7611,treatment,0,0,0,0
7612,control,2,1,0,0
7613,treatment,3,0,0,0
7614,treatment,3,0,0,0
7615,treatment,3,0,0,0
7616,control,3,0,0,0
7617,treatment,3,0,0,0
7618,control,0,0,0,0
7619,treatment,0,0,0,0
7620,treatment,1,0,0,0
7621,treatment,0,0,0,0
7622,treatment,3,0,0,0
7623,treatment,3,3,1,0
7624,treatment,0,0,0,0
7625,treatment,3,0,0,0
7626,treatment,3,0,0,0
7627,treatment,3,0,0,0
7628,treatment,0,0,0,0
7629,treatment,0,0,0,0
7630,treatment,2,1,0,0
7631,treatment,3,0,0,0
7632,treatment,2,1,1,0
7633,treatment,1,0,0,0
7634,treatment,0,0,0,0
7635,treatment,3,1,0,0
7636,treatment,3,0,0,0
7637,treatment,3,0,0,0
7638,treatment,0,0,0,0
7639,treatment,3,0,0,0
7640,treatment,3,0,0,0
7641,treatment,0,0,0,0
7642,treatment,3,1,0,0
7643,treatment,2,1,0,0
7644,treatment,3,1,0,0
7645,treatment,3,0,0,0
7646,treatment,3,0,0,0
7647,treatment,0,0,0,0
7648,treatment,3,0,0,0
7649,treatment,2,0,0,0
7650,treatment,3,0,0,0
7651,treatment,3,0,0,0
7652,treatment,0,0,0,0
7653,treatment,0,0,0,0
7654,treatment,0,0,0,0
7655,treatment,3,0,0,0
7656,treatment,2,0,0,0
7657,treatment,4,1,0,0
7658,treatment,3,0,0,0
7659,treatment,2,0,0,0
7660,control,4,0,0,0
7661,treatment,0,0,0,0
7662,treatment,4,0,0,40
7663,treatment,0,0,0,0
7664,treatment,2,0,0,0
7665,treatment,0,0,0,0
7666,treatment,3,1,0,0
7667,treatment,2,0,0,0
7668,treatment,0,0,0,0
7669,treatment,3,1,0,0
7670,treatment,0,0,0,0
7671,treatment,2,0,0,0
7672,treatment,3,0,0,0
7673,treatment,0,0,0,0
7674,treatment,3,1,0,0
7675,treatment,3,0,0,0
7676,control,3,0,0,0
7677,treatment,3,1,0,0
7678,treatment,3,0,0,0
7679,control,3,0,0,0
7680,control,3,0,0,0
7681,control,3,0,0,0
7682,treatment,3,0,0,0
7683,treatment,3,0,0,0
7684,treatment,1,0,0,0
7685,treatment,2,0,0,0
7686,treatment,0,0,0,0
7687,control,0,0,0,0
7688,control,0,0,0,0
7689,treatment,3,1,0,0
7690,treatment,3,0,0,0
7691,control,3,0,0,0
7692,treatment,3,0,0,0
7693,treatment,3,2,0,0
7694,treatment,3,0,0,0
7695,treatment,2,0,0,0
7696,treatment,2,0,0,0
7697,treatment,0,0,0,0
7698,control,2,2,0,0
7699,treatment,0,0,0,0
7700,treatment,0,0,0,0
7701,treatment,1,0,0,0
7702,treatment,0,0,0,0
7703,treatment,2,0,0,0
7704,treatment,0,0,0,0
7705,treatment,0,0,0,0
7706,control,3,0,0,0
7707,treatment,0,0,0,0
7708,treatment,0,0,0,0
7709,treatment,2,0,0,0
7710,treatment,1,0,0,0
7711,treatment,3,1,1,284.96
7712,control,0,0,0,0
7713,treatment,0,0,0,0
7714,treatment,0,0,0,0
7715,treatment,3,0,0,0
7716,treatment,0,0,0,0
7717,treatment,2,2,0,0
7718,treatment,0,0,0,0
7719,treatment,2,1,0,0
7720,control,0,0,0,0
7721,treatment,3,0,0,0
7722,control,0,0,0,0
7723,treatment,3,0,0,0
7724,treatment,0,0,0,0
7725,treatment,1,0,0,0
7726,treatment,3,0,0,0
7727,treatment,2,0,0,0
7728,treatment,0,0,0,0
7729,treatment,0,0,0,0
7730,treatment,0,0,0,0
7731,treatment,0,0,0,0
7732,treatment,0,0,0,0
7733,control,2,0,0,0
7734,control,2,0,0,0
7735,treatment,3,0,0,0
7736,treatment,3,0,0,0
7737,treatment,3,1,0,0
7738,treatment,3,1,0,0
7739,treatment,0,0,0,0
7740,treatment,1,0,0,0
7741,treatment,3,0,0,0
7742,treatment,3,1,0,0
7743,treatment,3,0,0,0
7744,treatment,2,0,0,0
7745,treatment,3,0,0,0
7746,control,2,0,0,0
7747,treatment,2,2,0,0
7748,treatment,1,0,0,0
7749,control,0,0,0,0
7750,control,3,2,0,0
7751,treatment,0,0,0,0
7752,treatment,0,0,0,0
7753,control,3,0,0,0
7754,treatment,1,0,0,0
7755,treatment,2,0,0,0
7756,control,2,0,0,0
7757,treatment,0,0,0,0
7758,treatment,4,1,0,402.97
7759,treatment,3,0,0,0
7760,treatment,1,0,0,0
7761,treatment,0,0,0,0
7762,treatment,3,0,0,0
7763,treatment,1,0,0,0
7764,treatment,0,0,0,0
7765,treatment,3,1,0,0
7766,treatment,3,0,0,0
7767,control,3,0,0,0
7768,treatment,3,1,0,0
7769,treatment,2,0,0,0
7770,treatment,0,0,0,0
7771,control,0,0,0,0
7772,control,3,0,0,0
7773,treatment,0,0,0,0
7774,treatment,3,1,0,0
7775,treatment,2,2,1,163.98
7776,control,3,0,0,0
7777,treatment,2,0,0,0
7778,treatment,3,0,0,0
7779,control,0,0,0,0
7780,treatment,3,0,0,0
7781,treatment,3,0,0,0
7782,treatment,3,0,0,0
7783,treatment,0,0,0,0
7784,treatment,3,0,0,0
7785,treatment,3,0,0,0
7786,treatment,2,0,0,0
7787,control,0,0,0,0
7788,treatment,3,0,0,0
7789,treatment,1,0,0,0
7790,treatment,0,0,0,0
7791,treatment,3,0,0,0
7792,treatment,3,0,0,0
7793,treatment,5,3,1,93.95
7794,treatment,3,0,0,0
7795,treatment,3,0,0,0
7796,treatment,0,0,0,0
7797,control,3,2,0,0
7798,control,3,0,0,0
7799,treatment,2,1,0,0
7800,treatment,2,1,1,0
7801,treatment,3,0,0,0
7802,treatment,3,0,0,0
7803,treatment,3,0,0,0
7804,treatment,0,0,0,0
7805,treatment,0,0,0,0
7806,treatment,2,0,0,0
7807,control,0,0,0,0
7808,treatment,0,0,0,0
7809,treatment,3,0,0,0
7810,treatment,2,0,0,0
7811,treatment,4,0,0,0
7812,treatment,1,0,0,0
7813,treatment,2,1,1,0
7814,treatment,0,0,0,0
7815,treatment,0,0,0,0
7816,treatment,3,0,0,0
7817,treatment,3,0,0,0
7818,treatment,3,0,0,0
7819,control,0,0,0,0
7820,treatment,2,1,0,0
7821,control,3,0,0,0
7822,treatment,0,0,0,0
7823,treatment,0,0,0,0
7824,treatment,3,0,0,0
7825,treatment,3,0,0,0
7826,treatment,2,2,0,0
7827,treatment,3,0,0,0
7828,treatment,0,0,0,0
7829,treatment,1,0,0,0
7830,treatment,0,0,0,0
7831,treatment,0,0,0,0
7832,treatment,3,0,0,0
7833,control,0,0,0,0
7834,treatment,3,0,0,0
7835,treatment,0,0,0,0
7836,treatment,3,0,0,0
7837,treatment,1,0,0,0
7838,treatment,3,0,0,0
7839,treatment,2,1,0,0
7840,treatment,0,0,0,0
7841,treatment,0,0,0,0
7842,control,3,0,0,0
7843,treatment,0,0,0,0
7844,treatment,0,0,0,0
7845,treatment,3,1,0,0
7846,treatment,2,1,0,0
7847,treatment,2,0,0,0
7848,treatment,0,0,0,0
7849,treatment,3,1,0,0
7850,treatment,0,0,0,0
7851,treatment,2,0,0,0
7852,treatment,1,0,0,0
7853,treatment,3,2,1,0
7854,treatment,1,0,0,0
7855,treatment,3,0,0,0
7856,treatment,0,0,0,0
7857,treatment,2,0,0,0
7858,treatment,2,2,0,0
7859,treatment,3,0,0,0
7860,control,2,0,0,0
7861,treatment,0,0,0,0
7862,control,3,0,0,0
7863,treatment,3,0,0,0
7864,control,3,0,0,0
7865,treatment,0,0,0,0
7866,treatment,0,0,0,0
7867,treatment,3,0,0,0
7868,treatment,3,3,0,0
7869,treatment,3,0,0,0
7870,treatment,0,0,0,0
7871,treatment,2,1,0,0
7872,treatment,3,0,0,0
7873,treatment,3,0,0,0
7874,treatment,1,0,0,0
7875,treatment,4,0,0,0
7876,treatment,2,0,0,0
7877,control,0,0,0,0
7878,treatment,3,1,1,0
7879,treatment,3,1,0,0
7880,treatment,3,0,0,0
7881,treatment,0,0,0,0
7882,treatment,3,1,0,0
7883,treatment,3,0,0,0
7884,treatment,0,0,0,0
7885,treatment,3,0,0,0
7886,treatment,3,0,0,0
7887,treatment,0,0,0,0
7888,treatment,0,0,0,0
7889,treatment,0,0,0,0
7890,treatment,3,0,0,0
7891,treatment,0,0,0,0
7892,treatment,3,0,0,0
7893,control,0,0,0,0
7894,treatment,0,0,0,0
7895,treatment,4,0,0,0
7896,treatment,0,0,0,0
7897,treatment,0,0,0,0
7898,treatment,0,0,0,0
7899,treatment,2,2,0,0
7900,treatment,0,0,0,0
7901,treatment,0,0,0,0
7902,treatment,0,0,0,0
7903,treatment,3,0,0,19
7904,treatment,0,0,0,0
7905,treatment,3,0,0,0
7906,treatment,1,1,0,0
7907,treatment,1,0,0,0
7908,treatment,0,0,0,0
7909,treatment,3,0,0,0
7910,treatment,3,0,0,0
7911,treatment,0,0,0,0
7912,treatment,1,0,0,0
7913,treatment,2,1,0,0
7914,treatment,0,0,0,0
7915,treatment,3,0,0,0
7916,treatment,2,0,0,0
7917,treatment,3,0,0,0
7918,treatment,3,1,0,0
7919,treatment,2,1,1,45
7920,treatment,2,2,0,0
7921,treatment,3,0,0,0
7922,treatment,3,0,0,0
7923,treatment,3,0,0,0
7924,treatment,1,0,0,0
7925,treatment,1,0,0,0
7926,treatment,3,0,0,0
7927,control,0,0,0,0
7928,treatment,3,2,1,0
7929,treatment,0,0,0,0
7930,treatment,3,0,0,0
7931,control,3,0,0,0
7932,treatment,0,0,0,0
7933,treatment,3,0,0,0
7934,treatment,2,0,0,0
7935,treatment,2,2,0,0
7936,treatment,2,0,0,0
7937,treatment,3,0,0,0
7938,treatment,0,0,0,0
7939,treatment,2,2,0,0
7940,treatment,0,0,0,0
7941,treatment,0,0,0,0
7942,treatment,1,1,0,0
7943,treatment,3,0,0,0
7944,treatment,3,0,0,0
7945,treatment,1,0,0,0
7946,treatment,2,0,0,0
7947,control,0,0,0,0
7948,treatment,1,0,0,0
7949,treatment,3,0,0,0
7950,treatment,0,0,0,0
7951,treatment,3,0,0,0
7952,treatment,3,0,0,0
7953,treatment,2,0,0,0
7954,control,0,0,0,0
7955,treatment,2,2,0,0
7956,treatment,3,1,0,0
7957,treatment,3,0,0,0
7958,treatment,1,0,0,0
7959,treatment,1,0,0,0
7960,treatment,2,0,0,0
7961,treatment,1,0,0,0
7962,treatment,3,0,0,0
7963,treatment,3,1,0,0
7964,treatment,0,0,0,0
7965,treatment,0,0,0,0
7966,treatment,2,2,1,0
7967,treatment,2,1,0,0
7968,treatment,3,0,0,0
7969,treatment,3,0,0,0
7970,treatment,3,0,0,0
7971,treatment,0,0,0,0
7972,treatment,3,0,0,0
7973,treatment,0,0,0,0
7974,treatment,3,1,0,0
7975,treatment,3,0,0,0
7976,treatment,0,0,0,0
7977,treatment,3,0,0,0
7978,control,3,0,0,0
7979,treatment,3,0,0,0
7980,control,0,0,0,0
7981,treatment,0,0,0,0
7982,treatment,2,0,0,0
7983,treatment,0,0,0,0
7984,treatment,3,0,0,0
7985,treatment,3,0,0,0
7986,treatment,2,2,0,0
7987,treatment,3,0,0,0
7988,treatment,3,0,0,0
7989,treatment,3,0,0,0
7990,treatment,3,0,0,0
7991,treatment,3,0,0,0
7992,treatment,3,1,0,0
7993,treatment,0,0,0,0
7994,treatment,3,0,0,0
7995,treatment,0,0,0,0
7996,treatment,3,0,0,0
7997,control,3,0,0,0
7998,treatment,0,0,0,0
7999,treatment,3,0,0,0
8000,treatment,0,0,0,0
8001,treatment,1,0,0,0
8002,treatment,3,0,0,0
8003,treatment,3,0,0,0
8004,treatment,3,0,0,0
8005,treatment,3,0,0,0
8006,treatment,1,0,0,0
8007,treatment,0,0,0,0
8008,treatment,3,0,0,0
8009,treatment,0,0,0,0
8010,control,0,0,0,0
8011,treatment,5,2,0,0
8012,treatment,0,0,0,0
8013,treatment,2,2,0,0
8014,treatment,0,0,0,0
8015,treatment,0,0,0,0
8016,treatment,3,1,0,0
8017,treatment,3,1,0,0
8018,control,3,0,0,0
8019,treatment,0,0,0,0
8020,treatment,3,0,0,0
8021,treatment,2,0,0,0
8022,treatment,2,0,0,0
8023,treatment,3,1,0,0
8024,treatment,3,0,0,0
8025,treatment,0,0,0,0
8026,treatment,2,0,0,0
8027,treatment,3,0,0,0
8028,treatment,2,0,0,0
8029,treatment,0,0,0,0
8030,treatment,0,0,0,0
8031,treatment,2,2,0,0
8032,treatment,3,0,0,0
8033,control,2,0,0,0
8034,control,0,0,0,0
8035,treatment,0,0,0,0
8036,treatment,2,0,0,0
8037,treatment,4,2,2,0
8038,treatment,2,0,0,0
8039,treatment,2,0,0,0
8040,treatment,3,0,0,0
8041,treatment,3,0,0,0
8042,treatment,3,3,0,0
8043,control,0,0,0,0
8044,treatment,0,0,0,0
8045,treatment,0,0,0,0
8046,treatment,3,0,0,0
8047,treatment,3,0,0,0
8048,treatment,2,0,0,0
8049,treatment,3,0,0,0
8050,treatment,3,0,0,0
8051,treatment,0,0,0,0
8052,treatment,2,0,0,0
8053,treatment,1,0,0,0
8054,treatment,0,0,0,0
8055,treatment,2,0,0,0
8056,control,3,0,0,0
8057,treatment,0,0,0,0
8058,treatment,3,0,0,0
8059,treatment,3,0,0,0
8060,treatment,0,0,0,0
8061,treatment,2,0,0,0
8062,treatment,2,0,0,0
8063,treatment,0,0,0,0
8064,treatment,0,0,0,0
8065,treatment,0,0,0,0
8066,treatment,1,0,0,0
8067,treatment,3,0,0,0
8068,treatment,2,1,0,0
8069,treatment,2,0,0,0
8070,treatment,3,0,0,0
8071,treatment,0,0,0,0
8072,control,0,0,0,0
8073,treatment,0,0,0,0
8074,control,3,0,0,0
8075,treatment,3,0,0,0
8076,treatment,3,0,0,0
8077,treatment,2,0,0,0
8078,treatment,0,0,0,0
8079,treatment,3,0,0,0
8080,control,3,0,0,0
8081,treatment,0,0,0,0
8082,control,2,0,0,0
8083,treatment,0,0,0,0
8084,treatment,4,2,0,147.99
8085,treatment,0,0,0,0
8086,control,3,2,1,0
8087,control,3,0,0,0
8088,treatment,4,0,0,0
8089,treatment,0,0,0,0
8090,treatment,0,0,0,0
8091,treatment,3,0,0,0
8092,treatment,3,0,0,0
8093,treatment,3,0,0,0
8094,treatment,0,0,0,0
8095,treatment,0,0,0,0
8096,treatment,0,0,0,0
8097,treatment,3,0,0,0
8098,treatment,0,0,0,0
8099,treatment,0,0,0,0
8100,treatment,2,0,0,0
8101,control,3,0,0,0
8102,treatment,1,0,0,0
8103,treatment,0,0,0,0
8104,treatment,2,0,0,0
8105,treatment,3,0,0,0
8106,treatment,3,0,0,0
8107,treatment,3,0,0,0
8108,treatment,3,0,0,0
8109,treatment,0,0,0,0
8110,treatment,3,0,0,0
8111,treatment,3,1,0,0
8112,treatment,1,0,0,0
8113,control,0,0,0,0
8114,treatment,0,0,0,0
8115,treatment,2,0,0,0
8116,treatment,3,2,2,98
8117,control,0,0,0,0
8118,treatment,3,1,0,0
8119,control,2,0,0,0
8120,control,3,0,0,0
8121,treatment,0,0,0,0
8122,treatment,3,0,0,0
8123,control,2,0,0,0
8124,treatment,3,0,0,0
8125,treatment,3,0,0,0
8126,treatment,1,0,0,0
8127,treatment,3,0,0,0
8128,treatment,3,0,0,0
8129,treatment,3,0,0,0
8130,treatment,2,1,0,0
8131,treatment,3,0,0,0
8132,treatment,0,0,0,0
8133,treatment,2,2,0,0
8134,treatment,0,0,0,0
8135,treatment,0,0,0,0
8136,treatment,2,1,0,0
8137,treatment,3,0,0,0
8138,treatment,3,0,0,0
8139,treatment,0,0,0,0
8140,treatment,3,1,0,0
8141,treatment,2,2,0,0
8142,treatment,3,0,0,0
8143,treatment,3,0,0,0
8144,treatment,3,0,0,0
8145,control,0,0,0,0
8146,treatment,0,0,0,0
8147,treatment,0,0,0,0
8148,control,0,0,0,0
8149,treatment,0,0,0,0
8150,treatment,0,0,0,0
8151,treatment,3,2,0,0
8152,treatment,3,0,0,0
8153,treatment,3,0,0,0
8154,treatment,3,0,0,0
8155,treatment,2,2,0,0
8156,treatment,0,0,0,0
8157,treatment,2,0,0,0
8158,treatment,0,0,0,0
8159,treatment,0,0,0,0
8160,treatment,1,0,0,0
8161,treatment,1,0,0,0
8162,treatment,0,0,0,0
8163,treatment,3,0,0,0
8164,treatment,1,0,0,0
8165,treatment,3,1,0,0
8166,treatment,0,0,0,0
8167,treatment,0,0,0,0
8168,treatment,0,0,0,0
8169,treatment,2,1,0,0
8170,treatment,0,0,0,0
8171,treatment,0,0,0,0
8172,treatment,2,0,0,0
8173,treatment,1,0,0,0
8174,treatment,2,2,0,0
8175,treatment,3,0,0,0
8176,control,0,0,0,0
8177,control,0,0,0,0
8178,treatment,3,0,0,0
8179,treatment,0,0,0,0
8180,treatment,3,0,0,0
8181,treatment,3,0,0,0
8182,treatment,0,0,0,0
8183,treatment,3,0,0,0
8184,treatment,0,0,0,0
8185,control,0,0,0,0
8186,treatment,3,0,0,0
8187,treatment,3,0,0,0
8188,treatment,0,0,0,0
8189,treatment,3,0,0,0
8190,treatment,0,0,0,0
8191,control,0,0,0,0
8192,treatment,3,0,0,0
8193,treatment,2,0,0,0
8194,treatment,3,0,0,0
8195,control,2,0,0,0
8196,treatment,0,0,0,0
8197,treatment,1,0,0,0
8198,treatment,1,0,0,0
8199,treatment,3,0,0,0
8200,treatment,3,0,0,0
8201,treatment,3,0,0,0
8202,treatment,1,0,0,0
8203,control,2,1,0,0
8204,treatment,0,0,0,0
8205,treatment,2,0,0,0
8206,treatment,2,0,0,0
8207,treatment,0,0,0,0
8208,treatment,0,0,0,0
8209,treatment,0,0,0,0
8210,treatment,3,0,0,0
8211,treatment,2,1,0,0
8212,treatment,3,0,0,0
8213,treatment,0,0,0,0
8214,treatment,1,0,0,0
8215,treatment,2,2,0,0
8216,treatment,0,0,0,0
8217,treatment,0,0,0,0
8218,control,3,0,0,0
8219,treatment,0,0,0,0
8220,treatment,3,0,0,0
8221,treatment,3,0,0,0
8222,treatment,3,0,0,0
8223,treatment,2,1,0,0
8224,control,3,0,0,0
8225,treatment,2,0,0,0
8226,treatment,0,0,0,0
8227,treatment,1,0,0,0
8228,treatment,2,0,0,0
8229,treatment,3,0,0,0
8230,treatment,3,0,0,0
8231,treatment,3,0,0,0
8232,control,0,0,0,0
8233,treatment,3,0,0,0
8234,treatment,0,0,0,0
8235,control,0,0,0,0
8236,treatment,1,0,0,0
8237,treatment,3,2,0,0
8238,treatment,0,0,0,0
8239,treatment,0,0,0,0
8240,treatment,3,1,0,0
8241,treatment,4,3,0,0
8242,treatment,3,1,0,0
8243,treatment,0,0,0,0
8244,treatment,3,1,0,0
8245,treatment,2,1,0,0
8246,treatment,3,0,0,39
8247,treatment,3,0,0,0
8248,treatment,3,0,0,0
8249,treatment,0,0,0,0
8250,treatment,3,0,0,0
8251,treatment,3,0,0,0
8252,treatment,2,1,0,0
8253,treatment,1,0,0,0
8254,treatment,3,0,0,0
8255,treatment,0,0,0,0
8256,treatment,1,0,0,0
8257,control,3,0,0,20
8258,treatment,0,0,0,0
8259,treatment,3,0,0,0
8260,treatment,3,0,0,0
8261,treatment,3,0,0,0
8262,treatment,0,0,0,0
8263,treatment,2,0,0,0
8264,treatment,2,2,0,0
8265,treatment,0,0,0,0
8266,treatment,3,0,0,0
8267,treatment,0,0,0,0
8268,control,0,0,0,0
8269,treatment,0,0,0,0
8270,control,3,0,0,0
8271,treatment,3,0,0,0
8272,treatment,2,1,0,0
8273,treatment,0,0,0,0
8274,treatment,3,2,0,0
8275,treatment,3,0,0,0
8276,treatment,3,0,0,0
8277,treatment,0,0,0,0
8278,treatment,3,0,0,0
8279,treatment,3,0,0,0
8280,treatment,1,0,0,0
8281,treatment,0,0,0,0
8282,treatment,2,1,0,0
8283,treatment,0,0,0,0
8284,treatment,3,1,0,0
8285,treatment,3,0,0,0
8286,treatment,2,1,0,0
8287,control,0,0,0,0
8288,treatment,3,0,0,0
8289,treatment,2,0,0,0
8290,treatment,0,0,0,0
8291,treatment,3,0,0,0
8292,treatment,0,0,0,0
8293,treatment,3,0,0,0
8294,control,3,0,0,0
8295,treatment,3,0,0,0
8296,treatment,0,0,0,0
8297,treatment,3,0,0,0
8298,treatment,3,1,1,0
8299,treatment,3,0,0,0
8300,treatment,3,0,0,0
8301,treatment,3,0,0,0
8302,treatment,3,0,0,0
8303,treatment,0,0,0,0
8304,treatment,3,1,0,0
8305,treatment,3,0,0,0
8306,treatment,2,2,0,0
8307,treatment,0,0,0,0
8308,treatment,3,0,0,0
8309,treatment,0,0,0,0
8310,treatment,0,0,0,0
8311,treatment,0,0,0,0
8312,treatment,3,2,0,0
8313,treatment,2,2,0,0
8314,treatment,0,0,0,0
8315,treatment,3,0,0,0
8316,treatment,4,1,0,0
8317,treatment,5,2,1,30
8318,control,2,0,0,0
8319,treatment,3,0,0,0
8320,treatment,1,0,0,0
8321,treatment,3,0,0,0
8322,treatment,1,0,0,0
8323,treatment,3,0,0,0
8324,treatment,2,1,0,0
8325,treatment,0,0,0,0
8326,treatment,0,0,0,0
8327,treatment,3,0,0,0
8328,control,0,0,0,0
8329,treatment,3,3,0,0
8330,treatment,0,0,0,0
8331,treatment,3,0,0,0
8332,treatment,0,0,0,0
8333,treatment,4,0,0,0
8334,treatment,1,0,0,0
8335,treatment,1,0,0,0
8336,control,0,0,0,0
8337,treatment,3,1,0,0
8338,treatment,3,0,0,0
8339,control,0,0,0,0
8340,treatment,3,0,0,0
8341,treatment,3,0,0,0
8342,treatment,2,0,0,0
8343,treatment,3,0,0,0
8344,treatment,1,0,0,0
8345,treatment,3,0,0,0
8346,treatment,3,0,0,0
8347,treatment,0,0,0,0
8348,treatment,3,0,0,0
8349,treatment,2,0,0,0
8350,treatment,3,0,0,0
8351,treatment,0,0,0,0
8352,treatment,3,2,0,0
8353,control,2,0,0,0
8354,treatment,3,0,0,0
8355,treatment,0,0,0,0
8356,treatment,3,1,0,0
8357,treatment,3,0,0,0
8358,treatment,3,0,0,0
8359,treatment,1,0,0,0
8360,treatment,3,0,0,0
8361,treatment,2,2,0,0
8362,treatment,3,0,0,0
8363,treatment,3,0,0,0
8364,treatment,4,0,0,0
8365,treatment,0,0,0,0
8366,treatment,1,0,0,0
8367,treatment,0,0,0,0
8368,treatment,2,0,0,0
8369,treatment,2,1,0,0
8370,treatment,3,0,0,0
8371,treatment,0,0,0,0
8372,treatment,3,1,0,0
8373,treatment,3,0,0,0
8374,treatment,0,0,0,0
8375,treatment,2,0,0,0
8376,control,3,0,0,0
8377,treatment,0,0,0,0
8378,treatment,3,0,0,0
8379,treatment,0,0,0,0
8380,treatment,3,0,0,0
8381,treatment,0,0,0,0
8382,treatment,3,0,0,0
8383,treatment,1,0,0,0
8384,treatment,1,0,0,0
8385,treatment,1,0,0,0
8386,treatment,1,0,0,0
8387,treatment,0,0,0,0
8388,treatment,0,0,0,0
8389,treatment,2,2,0,0
8390,treatment,0,0,0,0
8391,treatment,2,0,0,0
8392,treatment,3,1,0,0
8393,treatment,3,0,0,0
8394,treatment,2,1,1,0
8395,treatment,1,0,0,0
8396,treatment,1,0,0,0
8397,treatment,3,0,0,0
8398,treatment,0,0,0,0
8399,treatment,3,0,0,0
8400,treatment,1,0,0,0
8401,treatment,3,0,0,0
8402,treatment,2,0,0,0
8403,treatment,3,0,0,0
8404,control,4,0,0,0
8405,treatment,0,0,0,0
8406,treatment,0,0,0,0
8407,treatment,0,0,0,0
8408,control,3,0,0,0
8409,treatment,3,0,0,0
8410,treatment,3,0,0,0
8411,treatment,3,2,0,0
8412,treatment,2,0,0,0
8413,treatment,0,0,0,0
8414,treatment,2,0,0,0
8415,control,2,0,0,0
8416,treatment,3,3,0,0
8417,treatment,2,0,0,0
8418,treatment,0,0,0,0
8419,treatment,3,1,1,0
8420,treatment,1,0,0,0
8421,treatment,0,0,0,0
8422,treatment,0,0,0,0
8423,treatment,4,0,0,0
8424,treatment,0,0,0,0
8425,treatment,1,0,0,0
8426,treatment,3,0,0,0
8427,control,3,0,0,0
8428,treatment,0,0,0,0
8429,control,3,0,0,0
8430,treatment,1,0,0,0
8431,treatment,1,0,0,0
8432,treatment,0,0,0,0
8433,treatment,3,0,0,0
8434,control,3,0,0,0
8435,treatment,0,0,0,0
8436,treatment,0,0,0,0
8437,treatment,0,0,0,0
8438,treatment,3,0,0,0
8439,treatment,3,0,0,0
8440,treatment,2,2,0,0
8441,control,2,0,0,0
8442,treatment,3,0,0,0
8443,treatment,3,0,0,0
8444,treatment,1,0,0,0
8445,treatment,0,0,0,0
8446,treatment,0,0,0,0
8447,treatment,0,0,0,0
8448,treatment,3,0,0,0
8449,treatment,0,0,0,0
8450,treatment,3,0,0,0
8451,treatment,0,0,0,0
8452,treatment,0,0,0,0
8453,treatment,0,0,0,0
8454,treatment,0,0,0,0
8455,treatment,0,0,0,0
8456,treatment,0,0,0,0
8457,treatment,0,0,0,0
8458,treatment,3,0,0,0
8459,treatment,2,0,0,0
8460,treatment,0,0,0,0
8461,treatment,0,0,0,0
8462,treatment,2,0,0,0
8463,treatment,3,2,1,0
8464,treatment,1,0,0,0
8465,control,0,0,0,0
8466,treatment,3,0,0,0
8467,treatment,0,0,0,0
8468,treatment,3,1,1,0
8469,treatment,0,0,0,0
8470,treatment,0,0,0,0
8471,treatment,2,0,0,0
8472,treatment,0,0,0,0
8473,treatment,1,0,0,0
8474,treatment,0,0,0,0
8475,treatment,0,0,0,0
8476,treatment,3,1,0,0
8477,treatment,3,1,1,0
8478,treatment,3,0,0,0
8479,treatment,0,0,0,0
8480,treatment,0,0,0,0
