count,season_1,season_2,season_3,season_4,workingday,holiday,hour,weather_1,weather_2,weather_3,weather_4,temp,atemp,humidity,windspeed
512,FALSE,TRUE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,27.06,31.06,69,11.0014
263,FALSE,TRUE,FALSE,FALSE,1,0,20,FALSE,FALSE,TRUE,FALSE,26.24,30.305,73,8.9981
109,FALSE,TRUE,FALSE,FALSE,1,0,21,FALSE,FALSE,TRUE,FALSE,26.24,30.305,73,19.0012
83,FALSE,TRUE,FALSE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,23.78,27.275,78,15.0013
71,FALSE,TRUE,FALSE,FALSE,1,0,23,FALSE,FALSE,TRUE,FALSE,22.96,26.515,88,7.0015
39,FALSE,TRUE,FALSE,FALSE,1,0,0,FALSE,TRUE,FALSE,FALSE,23.78,27.275,88,0
21,FALSE,TRUE,FALSE,FALSE,1,0,1,FALSE,TRUE,FALSE,FALSE,23.78,27.275,88,8.9981
19,FALSE,TRUE,FALSE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,22.96,26.515,94,12.998
6,FALSE,TRUE,FALSE,FALSE,1,0,3,TRUE,FALSE,FALSE,FALSE,22.96,26.515,88,7.0015
4,FALSE,TRUE,FALSE,FALSE,1,0,4,TRUE,FALSE,FALSE,FALSE,22.14,25.76,94,8.9981
38,FALSE,TRUE,FALSE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,22.14,25.76,94,7.0015
158,FALSE,TRUE,FALSE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,22.14,25.76,94,6.0032
440,FALSE,TRUE,FALSE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,22.96,26.515,83,0
650,FALSE,TRUE,FALSE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,23.78,27.275,83,0
347,FALSE,TRUE,FALSE,FALSE,1,0,9,FALSE,TRUE,FALSE,FALSE,24.6,28.79,78,8.9981
192,FALSE,TRUE,FALSE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,27.06,31.06,61,0
267,FALSE,TRUE,FALSE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,28.7,32.575,54,8.9981
330,FALSE,TRUE,FALSE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,28.7,32.575,54,12.998
350,FALSE,TRUE,FALSE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,29.52,32.575,42,0
263,FALSE,TRUE,FALSE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,29.52,32.575,42,6.0032
274,FALSE,TRUE,FALSE,FALSE,1,0,15,FALSE,TRUE,FALSE,FALSE,29.52,33.335,48,7.0015
446,FALSE,TRUE,FALSE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,29.52,32.575,45,7.0015
873,FALSE,TRUE,FALSE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,29.52,33.335,51,12.998
846,FALSE,TRUE,FALSE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,29.52,33.335,51,15.0013
590,FALSE,TRUE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,28.7,32.575,54,19.0012
459,FALSE,TRUE,FALSE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,27.06,31.06,65,16.9979
393,FALSE,TRUE,FALSE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,26.24,30.305,73,12.998
286,FALSE,TRUE,FALSE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,26.24,30.305,73,11.0014
133,FALSE,TRUE,FALSE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,25.42,29.545,78,7.0015
79,FALSE,TRUE,FALSE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,24.6,28.79,78,8.9981
28,FALSE,TRUE,FALSE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,24.6,28.03,83,11.0014
16,FALSE,TRUE,FALSE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,24.6,28.79,78,11.0014
3,FALSE,TRUE,FALSE,FALSE,1,0,3,TRUE,FALSE,FALSE,FALSE,24.6,29.545,73,16.9979
16,FALSE,TRUE,FALSE,FALSE,1,0,4,TRUE,FALSE,FALSE,FALSE,24.6,30.305,64,22.0028
35,FALSE,TRUE,FALSE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,22.96,26.515,68,22.0028
159,FALSE,TRUE,FALSE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,22.14,25.76,73,23.9994
474,FALSE,TRUE,FALSE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,22.14,25.76,73,26.0027
634,FALSE,TRUE,FALSE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,21.32,25,55,30.0026
346,FALSE,TRUE,FALSE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,22.14,25.76,52,27.9993
205,FALSE,TRUE,FALSE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,22.96,26.515,52,16.9979
279,FALSE,TRUE,FALSE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,23.78,27.275,49,15.0013
348,FALSE,TRUE,FALSE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,24.6,31.06,43,12.998
327,FALSE,TRUE,FALSE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,25.42,31.06,41,12.998
270,FALSE,TRUE,FALSE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,26.24,31.06,38,12.998
316,FALSE,TRUE,FALSE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,26.24,31.06,36,16.9979
430,FALSE,TRUE,FALSE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,27.06,31.06,31,12.998
852,FALSE,TRUE,FALSE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,27.06,31.06,31,8.9981
868,FALSE,TRUE,FALSE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,27.06,31.06,27,11.0014
537,FALSE,TRUE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,26.24,31.06,31,12.998
446,FALSE,TRUE,FALSE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,24.6,31.06,40,12.998
299,FALSE,TRUE,FALSE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,23.78,27.275,40,7.0015
251,FALSE,TRUE,FALSE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,22.96,26.515,43,6.0032
166,FALSE,TRUE,FALSE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,22.14,25.76,49,8.9981
70,FALSE,TRUE,FALSE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,21.32,25,59,7.0015
49,FALSE,TRUE,FALSE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,20.5,24.24,59,6.0032
21,FALSE,TRUE,FALSE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,19.68,23.485,67,8.9981
14,FALSE,TRUE,FALSE,FALSE,1,0,3,TRUE,FALSE,FALSE,FALSE,18.86,22.725,72,6.0032
11,FALSE,TRUE,FALSE,FALSE,1,0,4,TRUE,FALSE,FALSE,FALSE,18.86,22.725,77,11.0014
34,FALSE,TRUE,FALSE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,18.86,22.725,77,7.0015
182,FALSE,TRUE,FALSE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,18.04,21.97,77,8.9981
515,FALSE,TRUE,FALSE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,18.86,22.725,82,7.0015
745,FALSE,TRUE,FALSE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,21.32,25,59,8.9981
361,FALSE,TRUE,FALSE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,22.96,26.515,56,7.0015
255,FALSE,TRUE,FALSE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,24.6,31.06,46,8.9981
334,FALSE,TRUE,FALSE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,25.42,31.06,43,0
360,FALSE,TRUE,FALSE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,25.42,31.06,41,12.998
395,FALSE,TRUE,FALSE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,26.24,31.06,36,11.0014
350,FALSE,TRUE,FALSE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,27.06,31.06,34,8.9981
391,FALSE,TRUE,FALSE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,27.06,31.06,36,12.998
568,FALSE,TRUE,FALSE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,27.06,31.06,34,16.9979
812,FALSE,TRUE,FALSE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,27.06,31.06,34,8.9981
669,FALSE,TRUE,FALSE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,26.24,31.06,38,15.0013
483,FALSE,TRUE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,25.42,31.06,41,12.998
337,FALSE,TRUE,FALSE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,25.42,31.06,41,11.0014
258,FALSE,TRUE,FALSE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,24.6,31.06,40,0
251,FALSE,TRUE,FALSE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,22.96,26.515,52,22.0028
174,FALSE,TRUE,FALSE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,21.32,25,55,0
148,FALSE,TRUE,FALSE,FALSE,0,0,0,TRUE,FALSE,FALSE,FALSE,21.32,25,48,7.0015
104,FALSE,TRUE,FALSE,FALSE,0,0,1,TRUE,FALSE,FALSE,FALSE,20.5,24.24,48,0
69,FALSE,TRUE,FALSE,FALSE,0,0,2,TRUE,FALSE,FALSE,FALSE,20.5,24.24,51,7.0015
33,FALSE,TRUE,FALSE,FALSE,0,0,3,TRUE,FALSE,FALSE,FALSE,20.5,24.24,48,7.0015
14,FALSE,TRUE,FALSE,FALSE,0,0,4,TRUE,FALSE,FALSE,FALSE,19.68,23.485,59,6.0032
12,FALSE,TRUE,FALSE,FALSE,0,0,5,TRUE,FALSE,FALSE,FALSE,18.86,22.725,67,0
50,FALSE,TRUE,FALSE,FALSE,0,0,6,TRUE,FALSE,FALSE,FALSE,18.04,21.97,72,6.0032
95,FALSE,TRUE,FALSE,FALSE,0,0,7,TRUE,FALSE,FALSE,FALSE,18.86,22.725,67,7.0015
195,FALSE,TRUE,FALSE,FALSE,0,0,8,TRUE,FALSE,FALSE,FALSE,21.32,25,52,11.0014
292,FALSE,TRUE,FALSE,FALSE,0,0,9,TRUE,FALSE,FALSE,FALSE,22.96,26.515,43,11.0014
452,FALSE,TRUE,FALSE,FALSE,0,0,10,TRUE,FALSE,FALSE,FALSE,22.96,26.515,43,0
586,FALSE,TRUE,FALSE,FALSE,0,0,11,TRUE,FALSE,FALSE,FALSE,25.42,31.06,38,6.0032
642,FALSE,TRUE,FALSE,FALSE,0,0,12,TRUE,FALSE,FALSE,FALSE,27.06,31.06,36,0
704,FALSE,TRUE,FALSE,FALSE,0,0,13,TRUE,FALSE,FALSE,FALSE,28.7,31.82,37,8.9981
730,FALSE,TRUE,FALSE,FALSE,0,0,14,TRUE,FALSE,FALSE,FALSE,29.52,32.575,30,6.0032
672,FALSE,TRUE,FALSE,FALSE,0,0,15,TRUE,FALSE,FALSE,FALSE,29.52,32.575,30,7.0015
642,FALSE,TRUE,FALSE,FALSE,0,0,16,TRUE,FALSE,FALSE,FALSE,30.34,32.575,30,7.0015
626,FALSE,TRUE,FALSE,FALSE,0,0,17,TRUE,FALSE,FALSE,FALSE,30.34,32.575,30,6.0032
645,FALSE,TRUE,FALSE,FALSE,0,0,18,TRUE,FALSE,FALSE,FALSE,30.34,32.575,33,6.0032
432,FALSE,TRUE,FALSE,FALSE,0,0,19,TRUE,FALSE,FALSE,FALSE,28.7,31.82,39,8.9981
315,FALSE,TRUE,FALSE,FALSE,0,0,20,TRUE,FALSE,FALSE,FALSE,27.88,31.82,41,6.0032
259,FALSE,TRUE,FALSE,FALSE,0,0,21,TRUE,FALSE,FALSE,FALSE,26.24,31.06,50,0
338,FALSE,TRUE,FALSE,FALSE,0,0,22,TRUE,FALSE,FALSE,FALSE,26.24,31.06,47,0
239,FALSE,TRUE,FALSE,FALSE,0,0,23,TRUE,FALSE,FALSE,FALSE,24.6,31.06,56,11.0014
86,FALSE,TRUE,FALSE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,27.06,31.06,50,16.9979
34,FALSE,TRUE,FALSE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,26.24,31.06,53,15.0013
16,FALSE,TRUE,FALSE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,26.24,31.06,57,15.0013
4,FALSE,TRUE,FALSE,FALSE,1,0,3,FALSE,TRUE,FALSE,FALSE,25.42,29.545,73,6.0032
6,FALSE,TRUE,FALSE,FALSE,1,0,4,FALSE,TRUE,FALSE,FALSE,25.42,29.545,73,6.0032
45,FALSE,TRUE,FALSE,FALSE,1,0,5,FALSE,TRUE,FALSE,FALSE,25.42,29.545,78,6.0032
141,FALSE,TRUE,FALSE,FALSE,1,0,6,FALSE,FALSE,TRUE,FALSE,25.42,28.03,88,8.9981
402,FALSE,TRUE,FALSE,FALSE,1,0,7,FALSE,TRUE,FALSE,FALSE,26.24,28.79,89,12.998
694,FALSE,TRUE,FALSE,FALSE,1,0,8,FALSE,TRUE,FALSE,FALSE,26.24,28.79,89,12.998
298,FALSE,TRUE,FALSE,FALSE,1,0,9,FALSE,TRUE,FALSE,FALSE,26.24,28.79,83,15.0013
204,FALSE,TRUE,FALSE,FALSE,1,0,10,FALSE,TRUE,FALSE,FALSE,27.06,30.305,78,19.0012
235,FALSE,TRUE,FALSE,FALSE,1,0,11,FALSE,TRUE,FALSE,FALSE,28.7,33.335,74,19.0012
310,FALSE,TRUE,FALSE,FALSE,1,0,12,FALSE,TRUE,FALSE,FALSE,28.7,33.335,74,23.9994
316,FALSE,TRUE,FALSE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,29.52,34.09,70,19.9995
254,FALSE,TRUE,FALSE,FALSE,1,0,14,FALSE,FALSE,TRUE,FALSE,29.52,34.09,66,19.0012
258,FALSE,TRUE,FALSE,FALSE,1,0,15,FALSE,FALSE,TRUE,FALSE,29.52,34.09,66,19.0012
222,FALSE,TRUE,FALSE,FALSE,1,0,16,FALSE,FALSE,TRUE,FALSE,30.34,34.09,58,30.0026
227,FALSE,TRUE,FALSE,FALSE,1,0,17,FALSE,FALSE,TRUE,FALSE,28.7,32.575,70,16.9979
110,FALSE,TRUE,FALSE,FALSE,1,0,18,FALSE,FALSE,TRUE,FALSE,25.42,28.03,88,23.9994
45,FALSE,TRUE,FALSE,FALSE,1,0,19,FALSE,FALSE,TRUE,FALSE,25.42,28.03,88,23.9994
39,FALSE,TRUE,FALSE,FALSE,1,0,20,FALSE,FALSE,TRUE,FALSE,25.42,27.275,94,16.9979
85,FALSE,TRUE,FALSE,FALSE,1,0,21,FALSE,FALSE,TRUE,FALSE,26.24,29.545,78,16.9979
23,FALSE,TRUE,FALSE,FALSE,1,0,22,FALSE,FALSE,TRUE,FALSE,24.6,27.275,88,8.9981
73,FALSE,TRUE,FALSE,FALSE,1,0,23,FALSE,FALSE,TRUE,FALSE,24.6,27.275,88,8.9981
86,FALSE,TRUE,FALSE,FALSE,0,0,0,FALSE,TRUE,FALSE,FALSE,22.96,26.515,83,8.9981
76,FALSE,TRUE,FALSE,FALSE,0,0,1,FALSE,TRUE,FALSE,FALSE,22.96,26.515,83,7.0015
41,FALSE,TRUE,FALSE,FALSE,0,0,2,FALSE,TRUE,FALSE,FALSE,22.14,25.76,88,0
26,FALSE,TRUE,FALSE,FALSE,0,0,3,TRUE,FALSE,FALSE,FALSE,22.96,26.515,73,16.9979
13,FALSE,TRUE,FALSE,FALSE,0,0,4,TRUE,FALSE,FALSE,FALSE,22.14,25.76,68,19.0012
12,FALSE,TRUE,FALSE,FALSE,0,0,5,TRUE,FALSE,FALSE,FALSE,20.5,24.24,72,12.998
36,FALSE,TRUE,FALSE,FALSE,0,0,6,FALSE,TRUE,FALSE,FALSE,20.5,24.24,77,12.998
86,FALSE,TRUE,FALSE,FALSE,0,0,7,TRUE,FALSE,FALSE,FALSE,21.32,25,72,7.0015
210,FALSE,TRUE,FALSE,FALSE,0,0,8,TRUE,FALSE,FALSE,FALSE,22.14,25.76,64,11.0014
332,FALSE,TRUE,FALSE,FALSE,0,0,9,TRUE,FALSE,FALSE,FALSE,22.96,26.515,60,16.9979
493,FALSE,TRUE,FALSE,FALSE,0,0,10,TRUE,FALSE,FALSE,FALSE,24.6,31.06,53,19.9995
536,FALSE,TRUE,FALSE,FALSE,0,0,11,TRUE,FALSE,FALSE,FALSE,23.78,27.275,46,19.0012
668,FALSE,TRUE,FALSE,FALSE,0,0,12,TRUE,FALSE,FALSE,FALSE,25.42,31.06,43,23.9994
679,FALSE,TRUE,FALSE,FALSE,0,0,13,TRUE,FALSE,FALSE,FALSE,25.42,31.06,41,16.9979
647,FALSE,TRUE,FALSE,FALSE,0,0,14,TRUE,FALSE,FALSE,FALSE,26.24,31.06,38,19.9995
702,FALSE,TRUE,FALSE,FALSE,0,0,15,TRUE,FALSE,FALSE,FALSE,26.24,31.06,38,16.9979
644,FALSE,TRUE,FALSE,FALSE,0,0,16,TRUE,FALSE,FALSE,FALSE,26.24,31.06,38,16.9979
586,FALSE,TRUE,FALSE,FALSE,0,0,17,TRUE,FALSE,FALSE,FALSE,26.24,31.06,36,0
512,FALSE,TRUE,FALSE,FALSE,0,0,18,TRUE,FALSE,FALSE,FALSE,26.24,31.06,36,0
554,FALSE,TRUE,FALSE,FALSE,0,0,19,TRUE,FALSE,FALSE,FALSE,26.24,31.06,36,11.0014
399,FALSE,TRUE,FALSE,FALSE,0,0,20,TRUE,FALSE,FALSE,FALSE,25.42,31.06,35,19.0012
316,FALSE,TRUE,FALSE,FALSE,0,0,21,TRUE,FALSE,FALSE,FALSE,24.6,31.06,40,7.0015
228,FALSE,TRUE,FALSE,FALSE,0,0,22,TRUE,FALSE,FALSE,FALSE,23.78,27.275,46,8.9981
238,FALSE,TRUE,FALSE,FALSE,0,0,23,TRUE,FALSE,FALSE,FALSE,22.96,26.515,52,7.0015
169,FALSE,TRUE,FALSE,FALSE,0,0,0,TRUE,FALSE,FALSE,FALSE,22.14,25.76,60,11.0014
121,FALSE,TRUE,FALSE,FALSE,0,0,1,TRUE,FALSE,FALSE,FALSE,22.14,25.76,56,8.9981
89,FALSE,TRUE,FALSE,FALSE,0,0,2,TRUE,FALSE,FALSE,FALSE,21.32,25,59,7.0015
50,FALSE,TRUE,FALSE,FALSE,0,0,3,TRUE,FALSE,FALSE,FALSE,21.32,25,63,7.0015
13,FALSE,TRUE,FALSE,FALSE,0,0,4,TRUE,FALSE,FALSE,FALSE,20.5,24.24,72,6.0032
12,FALSE,TRUE,FALSE,FALSE,0,0,5,TRUE,FALSE,FALSE,FALSE,20.5,24.24,68,0
22,FALSE,TRUE,FALSE,FALSE,0,0,6,TRUE,FALSE,FALSE,FALSE,18.86,22.725,82,7.0015
35,FALSE,TRUE,FALSE,FALSE,0,0,7,TRUE,FALSE,FALSE,FALSE,20.5,24.24,68,7.0015
140,FALSE,TRUE,FALSE,FALSE,0,0,8,TRUE,FALSE,FALSE,FALSE,22.14,25.76,60,6.0032
300,FALSE,TRUE,FALSE,FALSE,0,0,9,TRUE,FALSE,FALSE,FALSE,24.6,31.06,46,12.998
404,FALSE,TRUE,FALSE,FALSE,0,0,10,TRUE,FALSE,FALSE,FALSE,25.42,31.06,43,15.0013
511,FALSE,TRUE,FALSE,FALSE,0,0,11,TRUE,FALSE,FALSE,FALSE,26.24,31.06,41,16.9979
684,FALSE,TRUE,FALSE,FALSE,0,0,12,TRUE,FALSE,FALSE,FALSE,27.06,31.06,39,19.9995
686,FALSE,TRUE,FALSE,FALSE,0,0,13,TRUE,FALSE,FALSE,FALSE,27.88,31.82,36,19.0012
678,FALSE,TRUE,FALSE,FALSE,0,0,14,TRUE,FALSE,FALSE,FALSE,27.88,31.82,36,22.0028
644,FALSE,TRUE,FALSE,FALSE,0,0,15,TRUE,FALSE,FALSE,FALSE,28.7,31.82,34,0
662,FALSE,TRUE,FALSE,FALSE,0,0,16,TRUE,FALSE,FALSE,FALSE,28.7,31.82,34,19.9995
578,FALSE,TRUE,FALSE,FALSE,0,0,17,TRUE,FALSE,FALSE,FALSE,28.7,31.82,34,16.9979
496,FALSE,TRUE,FALSE,FALSE,0,0,18,TRUE,FALSE,FALSE,FALSE,28.7,31.82,34,16.9979
453,FALSE,TRUE,FALSE,FALSE,0,0,19,TRUE,FALSE,FALSE,FALSE,27.88,31.82,34,19.0012
314,FALSE,TRUE,FALSE,FALSE,0,0,20,TRUE,FALSE,FALSE,FALSE,27.06,31.06,39,12.998
246,FALSE,TRUE,FALSE,FALSE,0,0,21,TRUE,FALSE,FALSE,FALSE,25.42,31.06,43,11.0014
226,FALSE,TRUE,FALSE,FALSE,0,0,22,TRUE,FALSE,FALSE,FALSE,25.42,31.06,50,26.0027
108,FALSE,TRUE,FALSE,FALSE,0,0,23,TRUE,FALSE,FALSE,FALSE,23.78,27.275,53,7.0015
49,FALSE,TRUE,FALSE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,23.78,27.275,53,0
14,FALSE,TRUE,FALSE,FALSE,1,0,1,FALSE,FALSE,TRUE,FALSE,22.96,26.515,60,11.0014
11,FALSE,TRUE,FALSE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,22.96,26.515,60,15.0013
5,FALSE,TRUE,FALSE,FALSE,1,0,3,FALSE,TRUE,FALSE,FALSE,22.96,26.515,60,11.0014
8,FALSE,TRUE,FALSE,FALSE,1,0,4,TRUE,FALSE,FALSE,FALSE,22.14,25.76,64,6.0032
35,FALSE,TRUE,FALSE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,21.32,25,68,0
139,FALSE,TRUE,FALSE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,21.32,25,68,0
517,FALSE,TRUE,FALSE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,22.96,26.515,60,15.0013
665,FALSE,TRUE,FALSE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,24.6,31.06,49,15.0013
282,FALSE,TRUE,FALSE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,25.42,31.06,43,19.0012
187,FALSE,TRUE,FALSE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,26.24,31.06,41,31.0009
239,FALSE,TRUE,FALSE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,26.24,31.06,38,32.9975
282,FALSE,TRUE,FALSE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,26.24,31.06,41,30.0026
274,FALSE,TRUE,FALSE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,26.24,31.06,41,23.9994
270,FALSE,TRUE,FALSE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,25.42,31.06,41,32.9975
292,FALSE,TRUE,FALSE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,27.06,31.06,39,19.9995
448,FALSE,TRUE,FALSE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,27.06,31.06,39,31.0009
834,FALSE,TRUE,FALSE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,26.24,31.06,38,30.0026
822,FALSE,TRUE,FALSE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,26.24,31.06,38,26.0027
645,FALSE,TRUE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,25.42,31.06,38,27.9993
461,FALSE,TRUE,FALSE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,24.6,31.06,40,23.9994
265,FALSE,TRUE,FALSE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,23.78,27.275,49,16.9979
168,FALSE,TRUE,FALSE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,22.96,26.515,52,19.0012
86,FALSE,TRUE,FALSE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,23.78,27.275,49,19.9995
34,FALSE,TRUE,FALSE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,22.14,25.76,68,27.9993
20,FALSE,TRUE,FALSE,FALSE,1,0,1,FALSE,TRUE,FALSE,FALSE,21.32,25,77,22.0028
8,FALSE,TRUE,FALSE,FALSE,1,0,2,FALSE,FALSE,TRUE,FALSE,21.32,25,72,19.9995
5,FALSE,TRUE,FALSE,FALSE,1,0,3,FALSE,FALSE,TRUE,FALSE,20.5,24.24,82,12.998
5,FALSE,TRUE,FALSE,FALSE,1,0,4,FALSE,FALSE,TRUE,FALSE,20.5,24.24,82,12.998
36,FALSE,TRUE,FALSE,FALSE,1,0,5,FALSE,FALSE,TRUE,FALSE,19.68,23.485,82,11.0014
184,FALSE,TRUE,FALSE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,19.68,23.485,82,16.9979
569,FALSE,TRUE,FALSE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,19.68,23.485,77,19.9995
710,FALSE,TRUE,FALSE,FALSE,1,0,8,FALSE,TRUE,FALSE,FALSE,19.68,23.485,77,15.0013
335,FALSE,TRUE,FALSE,FALSE,1,0,9,FALSE,TRUE,FALSE,FALSE,21.32,25,72,16.9979
176,FALSE,TRUE,FALSE,FALSE,1,0,10,FALSE,TRUE,FALSE,FALSE,21.32,25,63,19.9995
227,FALSE,TRUE,FALSE,FALSE,1,0,11,FALSE,TRUE,FALSE,FALSE,22.96,26.515,56,12.998
247,FALSE,TRUE,FALSE,FALSE,1,0,12,FALSE,TRUE,FALSE,FALSE,22.14,25.76,56,15.0013
267,FALSE,TRUE,FALSE,FALSE,1,0,13,FALSE,TRUE,FALSE,FALSE,24.6,31.06,46,11.0014
276,FALSE,TRUE,FALSE,FALSE,1,0,14,FALSE,TRUE,FALSE,FALSE,23.78,27.275,46,11.0014
272,FALSE,TRUE,FALSE,FALSE,1,0,15,FALSE,TRUE,FALSE,FALSE,23.78,27.275,46,8.9981
473,FALSE,TRUE,FALSE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,24.6,31.06,43,12.998
850,FALSE,TRUE,FALSE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,24.6,31.06,43,0
790,FALSE,TRUE,FALSE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,24.6,31.06,43,12.998
513,FALSE,TRUE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,23.78,27.275,46,16.9979
415,FALSE,TRUE,FALSE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,22.96,26.515,49,15.0013
283,FALSE,TRUE,FALSE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,22.14,25.76,56,11.0014
193,FALSE,TRUE,FALSE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,22.96,26.515,52,7.0015
113,FALSE,TRUE,FALSE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,22.14,25.76,56,6.0032
49,FALSE,TRUE,FALSE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,21.32,25,59,6.0032
27,FALSE,TRUE,FALSE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,21.32,25,68,0
